date,Control,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,Fhw,Thwinc,Thwout,Fhp,Thp-sup,Thp-ret,Tindoor_zones,R0,R1,R2,R3,R4,R5,R6,Qhp,Php,Pbld
Mon Feb 13 2017 08:45:00 GMT+0100 (CET),13/02/2017 08:45:00,1772.2105839602,-4.7082,22.19445,0.3533333333,8630000,23.8333333333,23.6,1.8,-0.6666666667,0.0213333333,11.5666666667,47.0333333333,0,23.7,23.8,22.1187536704,22.4126335256,21.8016220574,22.0712305465,19.7691470352,21.0391499264,21.5792225583,21.5079816804,6656000,0,105.67
Mon Feb 13 2017 09:00:00 GMT+0100 (CET),13/02/2017 09:00:00,1127.0670578597,-4.053175,22.20111,0.3556666667,8630000,30.7,23.5,1.5333333333,-1.3,0.0196666667,11.6333333333,48.5666666667,0.6256666667,30.4333333333,23.4666666667,22.1290293384,22.3442769288,21.7424124816,21.940827011,19.7795323391,21.0657732678,21.6408968557,21.4446718051,6656333.33333333,5060.3333333333,2982.67
Mon Feb 13 2017 09:15:00 GMT+0100 (CET),13/02/2017 09:15:00,1291.9353772877,-3.1654,22.21776,0.3563333333,8631000,31.2333333333,24.4,1.1333333333,-1.7,0.0023333333,14.9,45.7666666667,0.612,31.9,25.5,22.1414789996,22.2717871985,21.7935894466,21.9454574998,19.8031983732,21.0351250931,21.5922690003,21.3868452565,6657333.33333333,4513,2817.33
Mon Feb 13 2017 09:30:00 GMT+0100 (CET),13/02/2017 09:30:00,1831.9339746755,-2.390675,22.20111,0.358,8631333.33333333,29.7,25.0333333333,0.9333333333,-1.3666666667,0.024,12.9666666667,48.3666666667,0,32.3666666667,26.1666666667,22.1235504258,22.2596078225,21.8153179326,21.942955427,19.8028662772,20.9505354068,21.5754238236,21.449958132,6658000,0,1969.00
Mon Feb 13 2017 09:45:00 GMT+0100 (CET),13/02/2017 09:45:00,672.6836337613,-1.486275,22.22775,0.3586666667,8632000,25.3,25.1,1.7333333333,-0.2333333333,0.0023333333,16.1,45.6,0.0155,35.9333333333,25.6666666667,22.1420384658,22.3326856326,21.7523583944,21.9459727611,19.7957620441,20.9470824259,21.6438825256,21.3851386085,6658000,195.5,156.00
Mon Feb 13 2017 10:00:00 GMT+0100 (CET),13/02/2017 10:00:00,15.7978475009,-0.6118,22.25106,0.3573333333,8632000,25.6666666667,24.4,3.0333333333,3.5666666667,0.001,19.3666666667,43.2,0.0046666667,45.9,24.8,22.1283514297,22.4600980509,21.8112989789,22.001618254,19.7753275564,20.9484609554,21.5906071454,21.4491495602,6658000,114.3333333333,523.67
Mon Feb 13 2017 10:15:00 GMT+0100 (CET),13/02/2017 10:15:00,15.9378000321,0.0133,22.2777,0.3583333333,8632000,24.7333333333,24.0666666667,4.4666666667,7.2333333333,0.001,22.1666666667,41.3666666667,0,43.8,24.5666666667,22.1234443994,22.3465432299,21.8591024133,22.0155188665,19.772381473,21.0586883813,21.5751042549,21.3825650285,6658000,0,245.00
Mon Feb 13 2017 10:30:00 GMT+0100 (CET),13/02/2017 10:30:00,15.8897967247,0.7847,22.30434,0.359,8632000,24.2333333333,23.8666666667,6.1,9.0666666667,0.1033333333,8.7,51.9333333333,0.002,40.7333333333,24.4666666667,22.1217576957,22.3337685831,21.8794106466,22.012049511,19.8084553251,21.0670632946,21.6014036421,21.4464576924,6658000,41,159.00
Mon Feb 13 2017 10:45:00 GMT+0100 (CET),13/02/2017 10:45:00,765.6797168181,1.054025,22.35096,0.3543333333,8632000,25.9333333333,23.6,6.3333333333,7.1333333333,0.005,11.1,48.8666666667,0.632,37.0666666667,24.1333333333,22.1988537725,22.3323103101,21.9368256198,22.0681769755,19.8083902002,20.9476650262,21.4494698858,21.3861687278,6658000,5082,951.00
Mon Feb 13 2017 11:00:00 GMT+0100 (CET),13/02/2017 11:00:00,1151.2408742134,1.373225,22.35429,0.3523333333,8632666.66666666,30.5333333333,23.8333333333,3.5333333333,0.5,0.0016666667,14.8666666667,45.9333333333,0.627,31.2,24.4,22.3280552456,22.3380092908,21.8028262037,21.9425622438,19.7867830206,21.0511270897,21.3801333392,21.3889112143,6659000,4930.3333333333,2750.67
Mon Feb 13 2017 11:15:00 GMT+0100 (CET),13/02/2017 11:15:00,822.3560657779,1.752275,22.35429,0.3476666667,8633333.33333333,33,24.9666666667,2.3,-0.6,0.001,17.5666666667,43.6,0.6235,33.5666666667,26.9666666667,22.3020072257,22.4354490558,21.8522191908,21.9440849847,19.7832430168,21.1120617718,21.5337435453,21.3895369333,6660000,4791.5,3237.33
Mon Feb 13 2017 11:30:00 GMT+0100 (CET),13/02/2017 11:30:00,16.2663005526,2.191175,22.35096,0.348,8634000,31.4666666667,25.8333333333,3.2,1.9666666667,0.0233333333,13.3,48.5666666667,0.0035,33.3,26.9333333333,22.3216150002,22.3351439052,21.7398035658,21.953144931,19.7728677709,21.1267691851,21.5776797482,21.455321978,6660000,24,2242.33
Mon Feb 13 2017 11:45:00 GMT+0100 (CET),13/02/2017 11:45:00,15.8585565841,1.8886,22.3443,0.3516666667,8634000,26.1,26.0333333333,3.9666666667,6,0.0266666667,11.9,48.9666666667,0.001,32.4333333333,25.5666666667,22.324275962,22.4079163089,21.836292097,22.0292020192,19.7976145949,21.1958621966,21.5802302482,21.3931100482,6660000,9,162.00
Mon Feb 13 2017 12:00:00 GMT+0100 (CET),13/02/2017 12:00:00,15.7787910269,1.5561,22.36095,0.351,8634000,26.0333333333,24.8333333333,5.1,8.1,0.0023333333,15.1333333333,46.1,0,31.6666666667,25.3333333333,22.3120156158,22.5356411185,21.9093755942,21.9480722384,19.8015600999,21.3086862088,21.682473616,21.5731992645,6660000,0,493.33
Mon Feb 13 2017 12:15:00 GMT+0100 (CET),13/02/2017 12:15:00,15.8654287088,1.60265,22.39425,0.3506666667,8634000,25.3666666667,24.6,6.6,9.2666666667,0.001,17.5666666667,43.8,0,31.3,25.3,22.4620252559,22.6272537294,21.9238488201,21.9423194002,19.7043882992,21.3144138731,21.5787919811,21.389864406,6660000,0,320.33
Mon Feb 13 2017 12:30:00 GMT+0100 (CET),13/02/2017 12:30:00,15.9676458283,1.65585,22.39092,0.3433333333,8634666.66666666,24.7333333333,24.3333333333,8.0333333333,10.3666666667,0.001,19.6666666667,41.8333333333,0,30.8,25.2,22.5328069338,22.5921196305,21.8626017368,21.9423142693,19.6700363031,21.2495448974,21.5757102312,21.4352217986,6660000,0,174.67
Mon Feb 13 2017 12:45:00 GMT+0100 (CET),13/02/2017 12:45:00,393.3248816033,1.8886,22.38426,0.3503333333,8635000,25.2333333333,24,7.8666666667,8.2666666667,0.054,11.5666666667,48.3,0.621,30.7666666667,24.6333333333,22.5159403648,22.66190632,21.9276674726,21.9452622642,19.5939919623,21.3244856212,21.6544429686,21.3907757023,6660333.33333333,5486,454.67
Mon Feb 13 2017 13:00:00 GMT+0100 (CET),13/02/2017 13:00:00,1363.4787096725,2.024925,22.37427,0.348,8635000,30.5,24.0333333333,4.3666666667,1.3333333333,0.0023333333,14.9333333333,45.1666666667,0.3185,30.9,23.9666666667,22.5241447179,22.7383815839,21.9445111482,21.9533461978,19.5983461532,21.5429272273,21.576816119,21.4417975169,6661000,2623,2605.33
Mon Feb 13 2017 13:15:00 GMT+0100 (CET),13/02/2017 13:15:00,1868.8612169664,2.131325,22.38426,0.3526666667,8635000,26.6,25.1,2.8666666667,0.5,0.001,16.4,45.0666666667,0,30.2,24,22.7868477086,22.8768473293,21.9055757135,22.0099807109,19.5926343718,21.4960334707,21.5794708089,21.4220153246,6661000,0,2279.00
Mon Feb 13 2017 13:30:00 GMT+0100 (CET),13/02/2017 13:30:00,1452.3749608569,1.9817,22.50747,0.341,8635666.66666666,29.7333333333,24.8666666667,2.3,-0.2666666667,0.001,18.4,43.8333333333,0.621,30.9666666667,24.4,23.0535599059,23.2678813224,21.8615359894,21.9602298205,19.5895813756,21.6429903434,21.768171966,21.5414482439,6661666.66666667,5033.5,2925.50
Mon Feb 13 2017 13:45:00 GMT+0100 (CET),13/02/2017 13:45:00,807.0905255585,1.94845,22.99365,0.2816666667,8636000,31.9666666667,25.5,1.9666666667,-0.9,0,20.5333333333,41.6666666667,0.409,32.7666666667,26.3666666667,23.1131672727,23.2112701456,21.8635026354,21.9449762343,19.5667126855,21.5668166861,21.7096949814,21.6149087132,6663000,3060.6666666667,2138.00
Mon Feb 13 2017 14:00:00 GMT+0100 (CET),13/02/2017 14:00:00,15.1335902492,1.98835,23.2767,0.23,8637000,32.2,27.7666666667,3.0333333333,2.0666666667,0,22.1666666667,40.9,0,33.9333333333,27.8666666667,23.1354452112,23.3222609739,21.864381613,21.944175184,19.5710233447,21.5254991842,21.7672154924,21.5991383208,6663000,0,1177.67
Mon Feb 13 2017 14:15:00 GMT+0100 (CET),13/02/2017 14:15:00,15.2146267373,2.05485,23.33664,0.232,8637000,28.8333333333,27.8666666667,3.8666666667,6.0333333333,0,23.3333333333,41.0666666667,0,33.0333333333,26.3666666667,22.9822438291,23.3333611371,21.9811302574,21.9440747345,19.5813454428,21.6429105107,21.8337433295,21.7194259732,6663000,0,1069.00
Mon Feb 13 2017 14:30:00 GMT+0100 (CET),13/02/2017 14:30:00,15.1893700472,2.244375,23.10354,0.23,8637000,27.2333333333,26.5666666667,5.2,8.1666666667,0.031,9.3,50.5,0,32.2333333333,25.9333333333,22.6568671715,23.2406452478,21.9468435018,21.9390757906,19.8099750194,21.648382046,21.8900081757,21.854367149,6663000,0,297.00
Mon Feb 13 2017 14:45:00 GMT+0100 (CET),13/02/2017 14:45:00,15.285077275,2.2876,23.15349,0.2276666667,8637000,27.1666666667,25.4666666667,6.8,9.4,0.003,11.9333333333,47.6666666667,0,31.4666666667,25.9,22.916723549,23.153961365,21.8006743201,22.0156472537,20.1367418199,21.6319896268,21.964792294,22.0228640931,6663000,0,447.67
Mon Feb 13 2017 15:00:00 GMT+0100 (CET),13/02/2017 15:00:00,15.2437769138,2.443875,23.09688,0.22,8637000,26.4,25.4,8.1333333333,10.5333333333,0.0013333333,15.3666666667,44.9333333333,0,30.8666666667,25.9,22.8741345385,23.2616514389,21.9846949058,21.9786465425,20.4309021411,21.6812173134,22.1881353336,21.9943874863,6663000,0,259.33
Mon Feb 13 2017 15:15:00 GMT+0100 (CET),13/02/2017 15:15:00,15.0710141085,2.543625,22.93371,0.209,8637000,25.4333333333,25.0666666667,9.5,11.6,0.001,18.2,42.7,0,30.7333333333,25.4666666667,22.739169718,23.1438702702,21.9870395238,21.9454454756,20.5655804245,21.7688113515,22.1490774617,22.2212178356,6663000,0,98.00
Mon Feb 13 2017 15:30:00 GMT+0100 (CET),13/02/2017 15:30:00,14.9841914978,2.4871,22.73391,0.204,8637000,25.5,24.7666666667,10.7666666667,12.5666666667,0.0193333333,13.3333333333,48.2666666667,0,30.1666666667,25.0666666667,22.5980119791,23.2439992434,21.9760148095,21.9457439625,20.4520006445,21.6390271907,22.1535639503,22.0545304991,6663000,0,171.67
Mon Feb 13 2017 15:45:00 GMT+0100 (CET),13/02/2017 15:45:00,394.1881299877,2.3275,22.58073,0.2043333333,8637000,26.4666666667,24.7333333333,9.7,9.8333333333,0.0023333333,16.0333333333,45.4666666667,0.622,30.5333333333,24.7,22.522793001,22.7620596222,21.9326530333,21.9415826662,20.1975454407,21.5346005563,22.1649765636,22.0265920009,6663333.33333333,5586,406.33
Mon Feb 13 2017 16:00:00 GMT+0100 (CET),13/02/2017 16:00:00,1229.064686861,2.26765,22.48083,0.198,8637666.66666666,32.3,26.5333333333,4.6333333333,1.5,0.001,18.2666666667,43.0333333333,0.631,33.2666666667,26.7,22.5353543638,22.6297411777,21.9527697821,21.9465741517,20.0333462799,21.5375512765,21.9728367114,21.9792408106,6664333.33333333,4818,1319.33
Mon Feb 13 2017 16:15:00 GMT+0100 (CET),13/02/2017 16:15:00,18.674680117,2.144625,22.49415,0.2066666667,8638000,35.2666666667,30.6,4.7,2.7333333333,0.001,20.5,41.1333333333,0.002,35.7666666667,29.3333333333,22.5318963889,22.5413017433,21.9955896439,21.9895500247,20.01217703,21.5313151666,21.9728632094,21.905984078,6665000,18,1107.33
Mon Feb 13 2017 16:30:00 GMT+0100 (CET),13/02/2017 16:30:00,14.7714475893,1.925175,22.5108,0.218,8638000,32.8333333333,29.2333333333,5.1,6.9666666667,0.021,14.3,47.6666666667,0.0015,34.7,28.1666666667,22.4486235207,22.6086844101,21.9254605532,22.0169596475,19.9654502666,21.5259089064,22.0528579294,21.7758103964,6665000,12.5,931.33
Mon Feb 13 2017 16:45:00 GMT+0100 (CET),13/02/2017 16:45:00,15.0072806711,1.599325,22.43754,0.2896666667,8638000,29.6666666667,26,5.4666666667,8.6,0.0023333333,17.2,45.2333333333,0,33.6666666667,28,22.5187250996,22.5825742467,21.9800623326,21.9448764751,19.8926697807,21.5911138541,21.8429164707,21.8432410814,6665000,0,1233.33
Mon Feb 13 2017 17:00:00 GMT+0100 (CET),13/02/2017 17:00:00,15.7974732857,1.113875,22.42089,0.3483333333,8639000,27.1333333333,25.0333333333,6.1,9.1666666667,0.001,19.3333333333,42.9,0,33.2666666667,27.7666666667,22.4670929065,22.5364516792,21.9818613277,21.9426044248,19.7895570516,21.5199556273,21.945501882,21.7724063294,6665000,0,869.33
Mon Feb 13 2017 17:15:00 GMT+0100 (CET),13/02/2017 17:15:00,15.8088885272,0.615125,22.4109,0.3483333333,8639000,25.4,24.8666666667,7.1333333333,10.0333333333,0.001,21.0333333333,40.9666666667,0,32.6,26.6666666667,22.523342289,22.6657548365,21.9317767081,21.9426369237,19.7828055452,21.5225269742,21.9509788082,21.8353697976,6665000,0,213.33
Mon Feb 13 2017 17:30:00 GMT+0100 (CET),13/02/2017 17:30:00,15.7560267284,0.1995,22.40424,0.3496666667,8639000,25.1666666667,24.3666666667,8.5,11.0333333333,0,22.6666666667,39.3,0,32.0333333333,25.9666666667,22.5143822085,22.7686274622,21.9923813174,21.9367702162,19.807177776,21.5233566877,21.8196225397,21.7662324847,6665000,0,343.00
Mon Feb 13 2017 17:45:00 GMT+0100 (CET),13/02/2017 17:45:00,1136.6101398277,-0.03325,22.38426,0.3463333333,8639000,28.8,24.1,5.6333333333,3.2333333333,0,23.6333333333,38,0.6323333333,31.2,24.3333333333,22.5308893422,22.8545340401,21.9977975125,21.9793487801,19.7689728135,21.5136418945,21.7558476321,21.6897011454,6665333.33333333,5023.3333333333,1861.33
Mon Feb 13 2017 18:00:00 GMT+0100 (CET),13/02/2017 18:00:00,1427.1621659671,-0.182875,22.38093,0.346,8639666.66666666,31.7666666667,24.7333333333,3.8333333333,0.8333333333,0.024,15.5,46.3666666667,0.632,32.5333333333,25.8333333333,22.5312624289,22.7373630428,21.9380266553,22.0244721254,19.7785319408,21.311902323,21.8575491252,21.5864859133,6666666.66666667,4967,2813.33
Mon Feb 13 2017 18:15:00 GMT+0100 (CET),13/02/2017 18:15:00,1878.6893957291,-0.4522,22.36761,0.348,8640000,29.4,25.6666666667,2.7333333333,0.4,0.02,12.6,47.4333333333,0,32.6333333333,26.4333333333,22.5137587531,22.7459302501,21.9304744273,21.9459525505,19.5972544386,21.3313855133,21.7623997813,21.6443346836,6667000,0,2318.00
Mon Feb 13 2017 18:30:00 GMT+0100 (CET),13/02/2017 18:30:00,703.0421026241,-0.535325,22.36428,0.3486666667,8640666.66666666,29.5333333333,25.4333333333,2.7333333333,0.2333333333,0.024,12,49.2666666667,0.0035,32.2666666667,25.8,22.5320322235,22.7379044609,21.9622591534,21.8660429138,19.6407848159,21.3840572466,21.7568168716,21.5958898465,6667000,27.5,2570.50
Mon Feb 13 2017 18:45:00 GMT+0100 (CET),13/02/2017 18:45:00,15.8069543181,-0.701575,22.36095,0.3493333333,8641000,25.6666666667,25.2,3.8666666667,3.5,0.0023333333,15.3666666667,46.3666666667,0.002,31.8,25.4,22.5304985995,22.8488067455,21.9815772241,21.8638036699,19.6025647776,21.3996997871,21.8493143681,21.6610945092,6667000,16,267.50
Mon Feb 13 2017 19:00:00 GMT+0100 (CET),13/02/2017 19:00:00,15.8482488164,-0.7714,22.39092,0.349,8641000,25.5,24.7666666667,4.5333333333,7.3,0.0206666667,12.6,49.7666666667,0,31,25.1,22.5349456052,22.7648244418,21.9239752777,21.9338834251,19.5622970123,21.3819525328,21.7560452959,21.5964184967,6667000,0,296.33
Mon Feb 13 2017 19:15:00 GMT+0100 (CET),13/02/2017 19:15:00,15.8272176161,-1.193675,22.38759,0.35,8641000,25.1,24.4,5.3,8.7,0.0023333333,15.6,46.9333333333,0,30.4,24.9333333333,22.5205398988,22.7464167935,21.9708636412,21.9766311698,19.6014780532,21.3239088853,21.7613273243,21.6502706217,6667000,0,281.33
Mon Feb 13 2017 19:30:00 GMT+0100 (CET),13/02/2017 19:30:00,15.9466955024,-1.3965,22.36095,0.3246666667,8641000,24.6,24.1666666667,6.3333333333,9.6,0.001,18,44.4666666667,0,29.8333333333,24.8333333333,22.5399131409,22.7478350213,21.9361919927,21.945974081,19.5962454789,21.3128939144,21.7913240998,21.5939043497,6667000,0,147.33
Mon Feb 13 2017 19:45:00 GMT+0100 (CET),13/02/2017 19:45:00,392.5251412207,-1.463,22.35429,0.348,8641000,26.1,23.9333333333,6.7333333333,7.6666666667,0.001,19.8666666667,42.4,0.634,29.9,24.5333333333,22.5743293651,22.7963771374,21.9265236574,21.9419153685,19.5675456188,21.3237139436,21.6982980557,21.5923774081,6667333.33333333,5119,848.33
Mon Feb 13 2017 20:00:00 GMT+0100 (CET),13/02/2017 20:00:00,1165.5793526814,-1.5694,22.33098,0.3476666667,8641666.66666666,31.0666666667,24.1333333333,4.3666666667,1.1666666667,0,21.4,40.7,0.638,31.6666666667,24.7333333333,22.5403504927,22.8190752966,21.9822871485,21.8122795509,19.5665506248,21.2058308237,21.6300837397,21.4470903576,6668333.33333333,5097,2785.67
Mon Feb 13 2017 20:15:00 GMT+0100 (CET),13/02/2017 20:15:00,839.5773917045,-1.4098,22.30767,0.346,8642333.33333333,33.5,25.2666666667,2.9666666667,0.05,0,22.9,39.2666666667,0.636,34.0666666667,27.4666666667,22.5192378856,22.7465828036,21.9904571479,21.8034857449,19.5700224958,21.2598826802,21.6454561946,21.6496312983,6669666.66666667,4877,3294.33
Mon Feb 13 2017 20:30:00 GMT+0100 (CET),13/02/2017 20:30:00,15.8858817062,-1.20365,22.30767,0.346,8643000,32.1,26.1,3.8,2.8333333333,0.0613333333,9.8666666667,50.0666666667,0.0015,33.8666666667,27.6666666667,22.51329555,22.7453933609,21.9950528653,21.7573865883,19.4655032602,21.3187314791,21.7564771318,21.595987218,6670000,10.5,2388.33
Mon Feb 13 2017 20:45:00 GMT+0100 (CET),13/02/2017 20:45:00,15.9670198751,-1.386525,22.32765,0.3503333333,8643000,26.4,26.3333333333,4.3666666667,6.8,0.0033333333,12.7666666667,46.7333333333,0,33,26.2666666667,22.530317173,22.7404700742,22.034976942,21.8275659938,19.5457437511,21.314809689,21.9751089366,21.832332342,6670000,0,137.00
Mon Feb 13 2017 21:00:00 GMT+0100 (CET),13/02/2017 21:00:00,931.7062973449,-1.393175,22.40424,0.349,8643666.66666666,26.3666666667,25.0333333333,4.7,5.8666666667,0.332,8.9333333333,49.6,0.001,32.2333333333,25.6,22.5203509009,22.8449866446,22.1026020763,22.0886459646,19.5273450274,21.3127166764,22.1003975725,21.8387162403,6670000,7.5,530.33
Mon Feb 13 2017 21:15:00 GMT+0100 (CET),13/02/2017 21:15:00,1562.5677530511,-1.5694,22.50081,0.3496666667,8644000,25.6333333333,24.7666666667,3.7,1,0.005,12.6666666667,45.5,0,31.5,25.4333333333,22.5195000399,22.7447704974,22.1549067156,22.0108234898,19.498302681,21.4535147636,22.1626384226,21.8978348202,6670000,0,346.00
Mon Feb 13 2017 21:30:00 GMT+0100 (CET),13/02/2017 21:30:00,1708.1203882071,-1.738975,22.45419,0.348,8644000,24.9333333333,24.5333333333,2.4666666667,-0.1,0.025,12.7333333333,45.7333333333,0,30.4666666667,25.3,22.7104294128,22.8670533665,22.136302164,21.9421497724,19.6017463922,21.3380596268,22.1519402384,21.985365088,6670000,0,168.33
Mon Feb 13 2017 21:45:00 GMT+0100 (CET),13/02/2017 21:45:00,1795.5733330134,-1.832075,22.43088,0.3496666667,8644000,24.6666666667,24.2333333333,1.9,-0.4666666667,0.0023333333,15.7333333333,43.3333333333,0,29.5,25.1666666667,22.5970242992,22.7474393444,22.1505565013,21.9428029065,19.539316143,21.415919694,22.2237727272,21.9572794369,6670000,0,180.00
Mon Feb 13 2017 22:00:00 GMT+0100 (CET),13/02/2017 22:00:00,1667.8300856728,-1.612625,22.42422,0.3436666667,8644000,25.0333333333,24.0666666667,1.7,-0.4666666667,0.001,18.0666666667,41.3333333333,0.63,35.2666666667,24.7333333333,22.5850289211,22.8188449788,22.1902240353,21.9246703021,19.4061001476,21.3382977408,22.1754037066,21.8141127534,6670000,14617,273.00
Mon Feb 13 2017 22:15:00 GMT+0100 (CET),13/02/2017 22:15:00,1152.0669389648,-1.492925,22.41423,0.341,8644000,30.8666666667,24.1666666667,1.5333333333,-1.2666666667,0.001,20.6,39.6333333333,0.6203333333,30.7,24.0666666667,22.5312757564,22.764967981,22.1373309364,21.8595891069,19.4916527851,21.3375072688,22.1709868915,21.7943364037,6671000,4770.3333333333,2637.67
Mon Feb 13 2017 22:30:00 GMT+0100 (CET),13/02/2017 22:30:00,447.2140197535,-1.8886,22.41756,0.3226666667,8645000,32.8666666667,25.8333333333,1.5,-1.2666666667,0,22.7333333333,38.4,0.305,33.8333333333,27.3,22.6008448099,22.7346073811,22.186629858,21.9151836851,19.4939031449,21.3477547943,22.1978099013,21.887095767,6672000,2274.5,2605.33
Mon Feb 13 2017 22:45:00 GMT+0100 (CET),13/02/2017 22:45:00,15.867933613,-2.08145,22.40424,0.3433333333,8645666.66666666,30.1666666667,26.7333333333,2.7333333333,2.2666666667,0,24.3,37.5666666667,0,33.3,27,22.588525901,22.7408069184,22.1635555035,21.8712808554,19.3915794518,21.4818112945,22.0695038745,21.9284598756,6672000,0,2070.50
Mon Feb 13 2017 23:00:00 GMT+0100 (CET),13/02/2017 23:00:00,15.9507221461,-2.377375,22.40424,0.3413333333,8646000,26.6,25.7,3.8333333333,6.0333333333,0,25.4,36.8666666667,0,32.5333333333,26.1,22.570855137,22.7764167947,22.1287761882,21.7501693447,19.4571191618,21.5834583789,21.9685883543,22.0434647557,6672000,0,352.33
Mon Feb 13 2017 23:15:00 GMT+0100 (CET),13/02/2017 23:15:00,16.0267859159,-2.656675,22.39758,0.3313333333,8646000,26.2,24.7666666667,5.4666666667,8,0,26.1,36.2,0,31.8333333333,25.7666666667,22.5225579693,22.8458059085,22.1362331356,21.8640652568,19.8440572494,21.5786311877,22.0425079518,21.9747511635,6672000,0,538.33
Mon Feb 13 2017 23:30:00 GMT+0100 (CET),13/02/2017 23:30:00,15.7802341415,-2.969225,22.38093,0.3353333333,8646000,25.2666666667,24.8,7,9.3,0,26.6666666667,35.7,0,31.1,25.6,22.5186183384,22.6075880689,22.0668105079,21.7955659376,20.1049081902,21.444729664,21.9738308226,22.0192579766,6672000,0,177.00
Mon Feb 13 2017 23:45:00 GMT+0100 (CET),13/02/2017 23:45:00,15.5754911086,-3.075625,22.35762,0.34,8646000,25,24.5333333333,8.4,10.5,0,27.0666666667,35.1333333333,0,30.4,25.5,22.5107989105,22.5975549896,22.1089967297,21.7441223227,20.3955338716,21.4370624,21.962480618,21.9048584973,6672000,0,179.67
Tue Feb 14 2017 00:00:00 GMT+0100 (CET),14/02/2017 00:00:00,15.6030884716,-3.22525,22.33764,0.3406666667,8646000,24.6666666667,24.3666666667,9.7333333333,11.5666666667,0,27.3,34.7333333333,0,29.8333333333,25.3666666667,22.5285499761,22.5364993296,21.9310923416,21.8339213115,20.5232182926,21.426082316,22.0288813275,21.9168822786,6672000,0,120.33
