Control,Time,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,F hw,Thw in-c,Thw out,Fhp,Thp-sup,Thp-ret,R0,R1,R2,R3,R4,R5,R6,R7,Qhp,Php.1,Pbld
01/11/2016 14:30:00,Tue Nov 01 2016 14:30:00 GMT+0100 (CET),15.9971401088,7.717325,22.42089,0.3293333333,6128000,22.5,22.3,13.0333333333,14.6333333333,0.1365,16.5333333333,39.9,0,28.0333333333,23.8333333333,22.3840067586,22.3442681676,21.7718671069,22.4245729462,21.631215842,21.676326446,22.7994472649,22.2421964978,4155000,0,74.3333333333
01/11/2016 14:45:00,Tue Nov 01 2016 14:45:00 GMT+0100 (CET),1583.2967840875,7.61425,22.5441,0.3313333333,6128000,22.4666666667,22.3,7.2333333333,4.5,0.1413333333,13.6,39.9,0,28.5666666667,23.0333333333,22.3137332251,22.2788043363,21.9560518845,22.3849778608,21.6427480792,21.7206568247,22.7466742117,22.3785658811,4155000,0,59
01/11/2016 15:00:00,Tue Nov 01 2016 15:00:00 GMT+0100 (CET),1758.3162744007,7.670775,22.62402,348,6128000,22.4,22.3,5.7333333333,3.0666666667,0.1426666667,13.5,39.9,2,27.9666666667,23.1666666667,22.4979292993,22.3308494478,21.9322180211,22.476523673,21.7674785922,21.720795882,22.5676053388,22.3776206045,4155000,13,45
01/11/2016 15:15:00,Tue Nov 01 2016 15:15:00 GMT+0100 (CET),1795.8165718877,7.4746,22.72059,0.3473333333,6128000,22.4,22.3,4.7666666667,2.1666666667,0.0523333333,14.3333333333,39.9,0,27.2666666667,23.3,22.5757404044,22.4024836654,21.7730363884,22.7275248344,21.732980424,21.7322012978,22.4935258483,22.4436914562,4155000,0,46.3333333333
01/11/2016 15:30:00,Tue Nov 01 2016 15:30:00 GMT+0100 (CET),1855.3191546472,7.158725,22.72725,0.3483333333,6128000,22.4,22.3,4.2,1.7,8,15.6,39.9,0,26.7,23.6,22.6432456734,22.4675425865,21.7485502039,22.6042240889,21.7276008578,21.7250917425,22.4153365211,22.5733643499,4155000,0,37.3333333333
01/11/2016 15:45:00,Tue Nov 01 2016 15:45:00 GMT+0100 (CET),1340.9050858443,6.806275,22.75056,336,6128000,22.3666666667,22.3,3.9666666667,1.7,3,17.4333333333,39.9,0,26.2666666667,23.9,22.7368135688,22.5398167316,21.8408385185,22.5956548983,21.7654267241,21.7337155248,22.2985931094,22.6077389439,4155000,0,34
01/11/2016 16:00:00,Tue Nov 01 2016 16:00:00 GMT+0100 (CET),16.6201121679,6.493725,22.75722,348,6128000,22.7666666667,22.2666666667,5.1333333333,4.4,0.0013333333,20.0333333333,39.9,0.01,42.1,22.0333333333,22.7366545497,22.5460450689,21.9308743815,22.620336202,21.7795881766,21.7166394593,22.2743171612,22.6347186361,4155000,206,190.6666666667
01/11/2016 16:15:00,Tue Nov 01 2016 16:15:00 GMT+0100 (CET),15.9816216422,6.27095,22.69728,0.3433333333,6128000,22.5333333333,22.3333333333,5.9666666667,8.8666666667,1,23.5666666667,39.9,4,44.5333333333,22.1,22.6065987264,22.6724316004,21.8664401927,22.5490032586,21.775486143,21.7351245348,22.181842441,22.828990507,4155000,106,75
01/11/2016 16:30:00,Tue Nov 01 2016 16:30:00 GMT+0100 (CET),16.0574367529,6118,22.66731,0.3473333333,6128000,22.4666666667,22.3,7.1,11.0666666667,8,19.0666666667,39.9,0,41.9333333333,22.3333333333,22.5719345531,22.5843767708,21.7539617688,22.5868166132,21.6863469017,21.7226624297,22.1003682766,22.6771006331,4155000,0,45
01/11/2016 16:45:00,Tue Nov 01 2016 16:45:00 GMT+0100 (CET),373.3156134611,6.15125,22.61736,344,6128000,24.1333333333,22.3,7.7333333333,9.1333333333,0.0123333333,16.3666666667,39.9,0.68,36.7,22.4,22.5306031795,22.4858316056,21.9202704469,22.5966781203,21.6486636291,21.6607667425,22.1616209042,22.3910704468,4155000,6245,727
01/11/2016 17:00:00,Tue Nov 01 2016 17:00:00 GMT+0100 (CET),1133.571228677,5.92515,22.61736,344,6128000,29.2,23.0666666667,5.7,2.5666666667,3,18.1333333333,39.9,683,30.0333333333,23.5,22.5140028224,22.3489065078,21.7543469616,22.5451622663,21.656334901,21.5928483929,21.9705123849,22.3198456121,4156333.33333333,5162.6666666667,2432.6666666667
01/11/2016 17:15:00,Tue Nov 01 2016 17:15:00 GMT+0100 (CET),40.9938357963,5.64585,22.53744,0.3416666667,6129000,31.6333333333,24.3333333333,5.1666666667,2.7666666667,0.0013333333,20.2,39.9,0,32.4333333333,26.1666666667,22.4530928762,22.3392056107,21.7528283215,22.6225382338,21.5659878895,21.5482990216,22.0264981321,22.1769444256,4157000,0,2892.6666666667
