Time,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld,sup,Tbld,ret,Tout,sup,Tout,ret,F hw,Thw in,c,Thw out,Fhp,Thp,sup,Thp,ret,R0,R1,R2,R3,R4,R5,R6,R7,Qhp,Php.1,Pbld
Sun Mar 19 2017 13:00:00 GMT+0100 (CET),44.44,6.7032,22.90041,0.3546666667,9264000,23.6666666667,23.3666666667,9.5,11.2666666667,0.0023333333,15.4,45.7666666667,0,29.5666666667,24.6666666667,22.1381095132,22.1435639688,21.9772313022,22.7823257284,20.9884071724,21.4625648001,21.7672707909,21.6121482868,7289000,0,133.33,,,,,,,
Sun Mar 19 2017 13:15:00 GMT+0100 (CET),35.22,6.846175,22.92705,354,9264000,23.4666666667,23.2,10.8,12.3333333333,1,18.1333333333,43.3666666667,0,29.3,24.5666666667,22.1349511944,22.1452546954,22.030813538,22.7322678236,20.9778908896,21.459568163,21.7941903309,21.6442230402,7289000,0,105.67,,,,,,,
Sun Mar 19 2017 13:30:00 GMT+0100 (CET),29.33,7.065625,22.91706,354,9264000,23.3333333333,23.1,12,13.2,1,20.3333333333,41.5,0,28.9333333333,24.4333333333,22.1817287113,22.143887995,21.9743583394,22.7268306941,20.9545323782,21.39120263,21.7530743317,21.5983968223,7289000,0,88.00,,,,,,,
Sun Mar 19 2017 13:45:00 GMT+0100 (CET),24.11,7.0091,22.92039,0.3523333333,9264000,23.2,23,13.0333333333,14.0333333333,0,21.9666666667,39.9333333333,0,28.5333333333,24.3333333333,22.1266060862,22.1669032945,21.9338568593,22.7270052327,20.9748869081,21.322236704,21.7632113016,21.6544904352,7289000,0,72.33,,,,,,,
Sun Mar 19 2017 14:00:00 GMT+0100 (CET),20.56,6.985825,22.95036,0.3546666667,9264000,23.1,23,13.9666666667,14.7666666667,0,23.3666666667,38.6666666667,0,28.2666666667,24.3,22.1344045064,22.3034424559,21.9475649859,22.7696881434,20.9738864604,21.3153416286,21.8575584012,21.5999803991,7289000,0,61.67,,,,,,,
Sun Mar 19 2017 14:15:00 GMT+0100 (CET),18.89,6.992475,22.89708,354,9264666.66666666,23.0333333333,22.8666666667,14.8,15.5,0,24.4666666667,37.5666666667,0,27.9333333333,24.2333333333,22.1352847526,22.1628448451,22.0254633084,22.7791423754,20.9778673635,21.3149338452,21.760966978,21.6380198585,7289000,0,56.67,,,,,,,
Sun Mar 19 2017 14:30:00 GMT+0100 (CET),16.78,6.945925,22.89708,0.3523333333,9265000,22.9666666667,22.8,15.5666666667,16.1666666667,0.0226666667,13.8666666667,47.5666666667,0,27.7,24.2666666667,22.1221990379,22.1491490491,21.9256353251,22.7289941825,20.9737260598,21.3117808601,21.7045860056,21.4471818338,7289000,0,50.33,,,,,,,
Sun Mar 19 2017 14:45:00 GMT+0100 (CET),14.44,6.806275,22.88709,0.3543333333,9265000,22.9,22.8,16.3,16.8,0.0023333333,16.3333333333,44.9333333333,0,27.5,24.2666666667,22.1342276763,22.1470559983,21.9913507488,22.7302574613,20.9548493472,21.2504788609,21.6798225285,21.4431074108,7289000,0,43.33,,,,,,,
Sun Mar 19 2017 15:00:00 GMT+0100 (CET),13.56,6.65665,22.87044,354,9265000,22.8666666667,22.7666666667,16.9,17.3333333333,1,18.3,42.6333333333,0,27.3333333333,24.3333333333,22.1385870037,22.1472354982,21.9716346871,22.7266271345,20.9599564735,21.1312202774,21.5789554019,21.3865651593,7289000,0,40.67,,,,,,,
Sun Mar 19 2017 15:15:00 GMT+0100 (CET),12.44,6517,22.88709,354,9265000,22.8,22.7,17.4666666667,17.8666666667,1,20.4,40.7666666667,0,27.1333333333,24.3,22.0662443048,22.1452783316,21.9553143066,22.7034599014,20.9801857271,21.1283075288,21.5790170507,21.437368625,7289000,0,37.33,,,,,,,
Sun Mar 19 2017 15:30:00 GMT+0100 (CET),13.44,6.320825,22.85046,0.3503333333,9265000,22.7333333333,22.6666666667,18,18.3666666667,0.0263333333,12.2666666667,47.1666666667,0,26.9333333333,24.2,22.0427471161,22.2358083791,21.9307537239,22.7147766872,20.833634402,21.1276182286,21.6699892465,21.3863431048,7289000,0,40.33,,,,,,,
Sun Mar 19 2017 15:45:00 GMT+0100 (CET),11.22,6.141275,22.83714,354,9265000,22.7333333333,22.6333333333,18.4666666667,18.7666666667,0.0023333333,15.4333333333,44.3333333333,0,26.8,24.2333333333,21.9437792892,22.1829359454,21.9483159789,22.7278546699,20.7672569588,21.1433092053,21.5745341564,21.4390734383,7289000,0,33.67,,,,,,,
Sun Mar 19 2017 16:00:00 GMT+0100 (CET),9.56,5.669125,22.84047,0.3543333333,9265000,22.7,22.6333333333,18.9333333333,19.1666666667,1,17.9,42.1,0,26.6666666667,24.2333333333,21.9164106152,22.1538438084,21.9849824903,22.5395637358,20.7787080383,21.1492802968,21.4970665117,21.2560684997,7289000,0,28.67,,,,,,,
Sun Mar 19 2017 16:15:00 GMT+0100 (CET),10.33,5.5594,22.81383,0.3523333333,9265000,22.6666666667,22.6,19.3666666667,19.6,1,20.1333333333,40.2666666667,0,26.5666666667,24.2,21.9148863255,22.0585931204,21.9402519431,22.5420952814,20.7664492345,21.160264949,21.4325917202,21.2486301241,7289000,0,31.00,,,,,,,
Sun Mar 19 2017 16:30:00 GMT+0100 (CET),312.11,5.130475,22.79385,347,9265000,24.8666666667,22.6,10.8666666667,9.9333333333,0.0183333333,12.5666666667,46.6333333333,0.6345,29.0333333333,23,21.9111841035,21.9391250522,21.9782179192,22.5542991345,20.7988531782,21.0488614944,21.3635991005,21.1763305702,7289000,5767.5,936.33,,,,,,,
Sun Mar 19 2017 16:45:00 GMT+0100 (CET),939.00,5.0274,22.77054,0.3546666667,9265000,29.7333333333,22.8333333333,5.2333333333,1.9666666667,0.0023333333,15.6333333333,44.1333333333,0.6423333333,30.3,23.5,21.9075081407,21.9364891796,21.9969953591,22.6162429816,20.7586476286,21.0496067848,21.4271025594,21.23351675,7290000,5059.3333333333,2817.00,,,,,,,
Sun Mar 19 2017 17:00:00 GMT+0100 (CET),1020.56,4.997475,22.74723,0.3536666667,9266000,31.5333333333,24.0333333333,3.4,0.7666666667,1,18.3666666667,42,4,32.2,25.7666666667,21.9144669717,21.9370311631,21.9314164257,22.5395465858,20.7458763933,21.0158105083,21.3933534427,21.1815503139,7291000,28,3061.67,,,,,,,
Sun Mar 19 2017 17:15:00 GMT+0100 (CET),913.33,4788,22.76388,0.3553333333,9266000,29.2666666667,24.6666666667,2.8,0.6,1,20.7333333333,40.2333333333,633,35.8,25.2333333333,21.9306738941,22.097708792,21.9695653955,22.5371662091,20.7854578861,21.0744797028,21.3651709972,21.2110687619,7291000,15873,2740.00,,,,,,,
Sun Mar 19 2017 17:30:00 GMT+0100 (CET),400.89,4.791325,22.7772,0.3533333333,9267000,27.2,24.3,3.7666666667,1.9,0,22.6,38.7666666667,0.0035,30.9666666667,24.3666666667,22.0086535606,22.2769280722,21.9721957408,22.5310134885,20.7661649243,21.1301788041,21.5267747002,21.2952807579,7291000,29,1202.67,,,,,,,
Sun Mar 19 2017 17:45:00 GMT+0100 (CET),48.56,4.6949,22.73724,356,9267000,24.5,24.2,4.5,6.1333333333,0,24.0666666667,37.7,0,30.4666666667,24.4666666667,22.0518894732,22.1771642966,21.933753632,22.5349672453,20.7706818347,21.1296752792,21.3835152053,21.384615815,7291000,0,145.67,,,,,,,
Sun Mar 19 2017 18:00:00 GMT+0100 (CET),112.22,4.42225,22.75389,0.3543333333,9267000,24.2666666667,23.4333333333,5.0333333333,8.1666666667,0.0206666667,12.9,48.8666666667,0,29.7666666667,24.4,22.1399422406,22.1444242922,21.9275073186,22.6024411263,20.777455312,21.1279527456,21.4335624666,21.4396411499,7291000,0,336.67,,,,,,,
Sun Mar 19 2017 18:15:00 GMT+0100 (CET),60.44,3.3117,22.72059,0.3523333333,9267000,23.7,23.2333333333,5.7,9,0.0213333333,11.1333333333,49.4333333333,0,29.4333333333,24.4,22.136725769,22.1457773524,21.9343491442,22.544737149,20.7569400299,21.1270102029,21.6119560918,21.2013468641,7291000,0,181.33,,,,,,,
Sun Mar 19 2017 18:30:00 GMT+0100 (CET),43.44,2.916025,22.68729,0.3543333333,9267000,23.3333333333,23.0333333333,6.6666666667,9.9,0.0196666667,10.4666666667,49.3333333333,0,29.0333333333,24.3333333333,22.1380909329,22.1454279238,21.9776697191,22.5428503831,20.792445446,21.1257237883,21.3786456766,21.3188125053,7291000,0,130.33,,,,,,,
Sun Mar 19 2017 18:45:00 GMT+0100 (CET),37.22,2.9393,22.6773,0.3526666667,9267000,23.1333333333,22.8666666667,7.9666666667,10.9,0.0023333333,14.0666666667,46.3,0,28.7333333333,24.3333333333,22.118528418,22.1497472507,21.9256858671,22.5374796601,20.7897926054,21.1290726381,21.367681734,21.1828584039,7291000,0,111.67,,,,,,,
Sun Mar 19 2017 19:00:00 GMT+0100 (CET),29.11,2.86615,22.6773,354,9267000,22.9666666667,22.7666666667,9.2333333333,11.8666666667,0.0196666667,11.4333333333,48.8333333333,0,28.5333333333,24.1666666667,22.1409928017,22.1989898088,21.9769575094,22.5512015843,20.7628701704,21.0030928083,21.4399850962,21.2716718642,7291000,0,87.33,,,,,,,
Sun Mar 19 2017 19:15:00 GMT+0100 (CET),25.67,3.10555,22.67397,351,9267000,22.8666666667,22.6666666667,10.5,12.9333333333,0.0023333333,14.9,45.9333333333,0,28.4666666667,24,22.1426363226,22.2644779397,21.9794387887,22.630808966,20.7641169059,20.9350471543,21.3630311344,21.1727159486,7291000,0,77.00,,,,,,,
Sun Mar 19 2017 19:30:00 GMT+0100 (CET),212.00,3.108875,22.67064,354,9267000,24.2666666667,22.6666666667,9.7333333333,10.2666666667,1,17.5333333333,43.6666666667,634,28.9,23.5,22.1401158436,22.16364111,21.9458334884,22.5209315484,20.7981243669,20.9442947423,21.3687869893,21.2386273677,7291333.33333333,5496,636.00,,,,,,,
Sun Mar 19 2017 19:45:00 GMT+0100 (CET),907.22,3.115525,22.65399,353,9267666.66666666,29.4333333333,22.8,5.1333333333,1.9666666667,1,19.8,41.6666666667,0.6446666667,29.9333333333,23.2,22.116651688,22.145000339,21.9314596383,22.5143127755,20.7508216801,20.9366179024,21.4432840298,21.1744038245,7292333.33333333,5080.6666666667,2721.67,,,,,,,
Sun Mar 19 2017 20:00:00 GMT+0100 (CET),1105.44,3.168725,22.63401,0.3536666667,9268333.33333333,31.9333333333,23.8333333333,3.6666666667,0.7333333333,0,21.9333333333,40.0666666667,0.6345,32.6333333333,26.0666666667,22.1317734586,22.1451365277,21.9711810449,22.3972489231,20.6990120528,20.9438289199,21.3634651052,21.2101938227,7293666.66666667,4866,3316.33,,,,,,,
Sun Mar 19 2017 20:15:00 GMT+0100 (CET),726.89,3.07895,22.62735,352,9269000,30,24.7666666667,4.4666666667,3.8333333333,0,23.5666666667,38.7,2,32.4333333333,26.1666666667,22.1343340328,22.1429534206,21.8098722606,22.3586178509,20.7766113828,20.9437991811,21.3807732678,21.2423148224,7294000,13.6666666667,2180.67,,,,,,,
Sun Mar 19 2017 20:30:00 GMT+0100 (CET),22.33,3.035725,22.63734,355,9269000,24.9,24.8333333333,4.9,7.4,86,8.2666666667,49.2666666667,0,31.6333333333,24.8,22.1387947131,22.14650692,21.8585362607,22.4272925083,20.7768050214,21.1300463488,21.724212482,21.633456469,7294000,0,67.00,,,,,,,
Sun Mar 19 2017 20:45:00 GMT+0100 (CET),155.00,3.188675,22.65732,0.3556666667,9269333.33333333,24.9,23.7333333333,4.7333333333,2.5666666667,0.0046666667,11.0666666667,46.1666666667,0,31.2333333333,24.4666666667,22.1229187047,22.2503235696,21.9826407086,22.3434355328,20.7657259104,21.1449897465,21.7556388204,21.6006682568,7294000,0,465.00,,,,,,,
Sun Mar 19 2017 21:00:00 GMT+0100 (CET),91.22,2.862825,22.85712,354,9270000,24.1,23.4333333333,3.6,1.1333333333,0.4556666667,8.8666666667,48.2333333333,0,30.3666666667,24.5,22.1324203775,22.2355696997,21.9618566409,22.8536221958,20.7895466314,21.1912535311,21.9170917727,21.8172108987,7294000,0,273.67,,,,,,,
Sun Mar 19 2017 21:15:00 GMT+0100 (CET),52.11,2.816275,22.97367,0.3543333333,9270000,23.6,23.2333333333,2.7333333333,0.1,0.1686666667,10.2,40.9666666667,0,29.4333333333,24.5666666667,22.1333463977,22.1539372321,22.1318214663,22.9944251695,20.8235259115,21.3597036481,21.9651495852,21.6632540848,7294000,0,156.33,,,,,,,
Sun Mar 19 2017 21:30:00 GMT+0100 (CET),46.67,3.175375,22.78719,0.3476666667,9270000,23.4,23.0333333333,2.1,,0.5666666667,0.0226666667,11.3,38.7,0,28.6333333333,24.6,22.138730322,22.2100029162,22.1730333687,22.7376678899,20.8902055323,21.2495889391,21.9059560147,21.8233757999,7294000,0,140.00,,,,,,
Sun Mar 19 2017 21:45:00 GMT+0100 (CET),34.11,3.2984,22.83048,0.3553333333,9270000,23.1666666667,22.9,1.6666666667,,0.8666666667,0.0023333333,14.6,37.0333333333,0,27.9333333333,24.5,22.119588763,22.2093569846,22.1968292253,22.7045075322,20.9849333084,21.2506205007,21.9762681895,21.7831410895,7294000,0,102.33,,,,,,
Sun Mar 19 2017 22:00:00 GMT+0100 (CET),29.33,3.208625,22.80384,0.3526666667,9270000,23,22.8,1.4333333333,,0.9333333333,1,17.1333333333,35.7333333333,0,27.4333333333,24.5333333333,22.1430499802,22.1564761963,22.1222727791,22.5511719395,20.7928997182,21.2012710404,22.0306089579,21.7888670513,7294000,0,88.00,,,,,,
Sun Mar 19 2017 22:15:00 GMT+0100 (CET),23.78,3.37155,22.77054,354,9270000,22.8666666667,22.7,1.4,,0.8333333333,1,19.2333333333,34.6333333333,0,26.9666666667,24.5666666667,22.1406499296,22.1466888192,21.9217465787,22.5337772055,20.78035743,21.1376307883,21.9628955114,21.8162886915,7294000,0,71.33,,,,,,
Sun Mar 19 2017 22:30:00 GMT+0100 (CET),1006.78,3.142125,22.75056,352,9270000,30.0666666667,22.6666666667,1.4,,1.2333333333,0,21.4,33.8,0.6246666667,31,22.6333333333,22.1411386144,22.2333430205,21.9418214501,22.537676705,20.7880862844,21.1355649338,21.9767301889,21.7904260527,7294333.33333333,6577.6666666667,3020.33,,,,,,
Sun Mar 19 2017 22:45:00 GMT+0100 (CET),922.11,3.10555,22.74723,354,9270666.66666666,30.3,23.5333333333,1.1,,1.7,0,23.1666666667,33.4666666667,607,31,24.5666666667,22.1172474977,22.2551235996,21.9316730382,22.5396629299,20.7659600998,21.1291919952,22.0335070936,21.8447969304,7295666.66666667,4510,2766.33,,,,,,
Sun Mar 19 2017 23:00:00 GMT+0100 (CET),842.67,3.068975,22.72725,355,9271333.33333333,30.5666666667,24.4333333333,2.3666666667,0.7666666667,0,24.5,33.3333333333,2,31.8333333333,25.5666666667,22.1350468393,22.1546413198,21.9300108536,22.6476397543,20.8584656424,21.188406878,21.968207139,21.8552144675,7296000,14,2528.00,,,,,,,
Sun Mar 19 2017 23:15:00 GMT+0100 (CET),13.83,3.14545,22.71726,0.3543333333,9272000,24.8,24.7333333333,3.3333333333,4.8,0,25.4333333333,33.2666666667,0,31.1,24.7666666667,22.0626810633,22.1480658282,21.9918656251,22.5608054737,21.0193751803,21.3106368416,22.0327061139,22.0325538991,7296000,0,41.50,,,,,,,
Sun Mar 19 2017 23:30:00 GMT+0100 (CET),120.44,2.9393,22.69062,0.3563333333,9272000,24.6666666667,23.7333333333,4.7666666667,7.2,0,26.2,33.1,0,30.4,24.3666666667,21.9366235483,21.9492272923,21.9798814626,22.5246162679,21.1602397328,21.3227595058,22.2135791854,21.9799460794,7296000,0,361.33,,,,,,,
Sun Mar 19 2017 23:45:00 GMT+0100 (CET),96.22,2.650025,22.68063,0.3546666667,9272000,24.1,23.4,6.4333333333,8.5666666667,0,26.6,32.9,0,29.9,24.3333333333,21.9110085398,21.9367159109,21.9462999015,22.524127409,21.1592073251,21.3133371563,22.1463039631,22.0450291796,7296000,0,288.67,,,,,,,
Mon Mar 20 2017 00:00:00 GMT+0100 (CET),49.56,2.570225,22.66398,355,9272000,23.5333333333,23.1666666667,7.8666666667,9.8333333333,0,26.9666666667,32.7666666667,0,29.4333333333,24.3666666667,21.9368171774,21.9395738349,21.9366397849,22.5201769773,21.1715232497,21.3151647218,22.1517058738,21.980363537,7296000,0,148.67,,,,,,,
Mon Mar 20 2017 00:15:00 GMT+0100 (CET),595.11,2.583525,22.64067,0.3506666667,9272000,27.4,23,4.4666666667,3.2,0,27.2333333333,32.5666666667,0.6286666667,29.8,23.3666666667,21.9336383892,22.0139160974,21.9770359385,22.440500721,21.3518011231,21.3140273009,22.0999855545,21.9305021556,7296333.33333333,4689.6666666667,1785.33,,,,,,,
Mon Mar 20 2017 00:30:00 GMT+0100 (CET),974.22,2.4472,22.62069,354,9272666.66666666,30.7,23.5666666667,3,0.0333333333,0,27.5,32.4,0.62,31.3333333333,24.7333333333,21.930544054,22.1003637782,21.8917063971,22.4543695095,21.3400741679,21.3174893993,22.0843478572,21.8326466038,7297666.66666667,4740,2922.67,,,,,,,
Mon Mar 20 2017 00:45:00 GMT+0100 (CET),1142.00,2.50705,22.61736,0.3543333333,9273333.33333333,32.9,24.5666666667,2.3666666667,,0.4333333333,0,27.7,32.1666666667,0.3135,33.2,26.7666666667,21.8491059763,22.0016002145,21.8700262565,22.3379239533,21.3710475492,21.3191145918,22.1458693555,22.0457183647,7298666.66666667,2390,3426.00,,,,,,
Mon Mar 20 2017 01:00:00 GMT+0100 (CET),678.56,2.58685,22.60737,346,9274000,30,25.0666666667,3.4,2.9333333333,0,27.9666666667,32.0666666667,1,32.7333333333,26.6666666667,21.8081241826,21.9358228195,21.8580432897,22.3375782371,21.3573215127,21.3841630207,22.2795953767,22.0505962484,7299000,5,2035.67,,,,,,,
Mon Mar 20 2017 01:15:00 GMT+0100 (CET),130.50,2.709875,22.60404,346,9274000,25.3333333333,24.7,4.2,6.6333333333,0,28.1,31.9333333333,0,32.0333333333,25.5333333333,21.8648160935,21.9372042465,21.7971401123,22.3359810178,21.4927335315,21.5216054094,22.3596893103,22.2343508913,7299000,0,391.50,,,,,,,
Mon Mar 20 2017 01:30:00 GMT+0100 (CET),135.67,2.769725,22.58073,0.3486666667,9274666.66666666,24.9666666667,23.9333333333,5.2666666667,8.2666666667,0,28.2333333333,31.8,0,31.3,25.0333333333,21.8691632979,21.938942096,21.7528046879,22.339155813,21.5837419359,21.526223926,22.3673367037,22.1781889752,7299000,0,407.00,,,,,,,
Mon Mar 20 2017 01:45:00 GMT+0100 (CET),67.33,2.69325,22.57074,347,9275000,24.1666666667,23.6666666667,6.6666666667,9.3666666667,0,28.2666666667,31.7,0,30.7,24.8666666667,21.7865692782,21.9371279923,21.7511753912,22.4198104437,21.5781671902,21.5209948101,22.4263758334,22.2160966933,7299000,0,202.00,,,,,,,
Mon Mar 20 2017 02:00:00 GMT+0100 (CET),56.22,2.5935,22.57407,347,9275000,23.8333333333,23.4333333333,8.0333333333,10.4333333333,0,28.4,31.6333333333,0,30.1,24.8,21.7406788376,21.940379145,21.7898766035,22.3510871393,21.55298076,21.5311502797,22.4100415037,22.1796232626,7299000,0,168.67,,,,,,,
Mon Mar 20 2017 02:15:00 GMT+0100 (CET),787.89,2.5004,22.57074,341,9275000,29.5333333333,23.5333333333,4.8,1.7333333333,0,28.4,31.5333333333,0.6253333333,30.4666666667,23.4666666667,21.9114072548,22.0228265303,21.7968552065,22.3380596004,21.5505830218,21.5397974264,22.2918625944,22.2181233816,7299666.66666667,5066,2363.67,,,,,,,
Mon Mar 20 2017 02:30:00 GMT+0100 (CET),967.78,2.583525,22.55742,0.3466666667,9275666.66666666,32.1,24.8666666667,3.0666666667,0.1,0,28.3666666667,31.4333333333,0.6213333333,32.9,26.3666666667,21.7879280636,22.053340601,21.7378338607,22.3367754877,21.5517406408,21.5365141837,22.2296135579,22.1303614729,7300666.66666667,4697.6666666667,2903.33,,,,,,,
Mon Mar 20 2017 02:45:00 GMT+0100 (CET),1028.44,2.5935,22.57074,346,9276333.33333333,33.2333333333,25.5666666667,3.4,1.3333333333,0,28.5,31.3,0.0015,33.5666666667,27.2,21.8633785132,21.9536841075,21.7566350111,22.3274517964,21.584461508,21.5457226781,22.3534005902,22.2166966921,7301000,12,3085.33,,,,,,,
Mon Mar 20 2017 03:00:00 GMT+0100 (CET),158.67,2.5403,22.57407,0.3466666667,9277000,26.9333333333,25.7666666667,4.1,5.4666666667,0,28.6,31.2333333333,0,32.7333333333,26.4,21.8457001752,21.9581501161,21.7838110558,22.3514923989,21.5805257107,21.6179629925,22.2247818949,22.1808149048,7301000,0,476.00,,,,,,,
Mon Mar 20 2017 03:15:00 GMT+0100 (CET),215.44,2.42725,22.55076,0.3476666667,9277000,26.1333333333,24.5333333333,4.8333333333,7.8666666667,0,28.6,31.1666666667,0,32.1,25.7,21.8670013339,21.9356074767,21.7305631836,22.4191764175,21.5707953614,21.7800642777,22.1838114541,22.1791116496,7301000,0,646.33,,,,,,,
Mon Mar 20 2017 03:30:00 GMT+0100 (CET),107.44,2.370725,22.56408,348,9277000,24.9666666667,24.2,5.7,8.7666666667,0,28.6333333333,31.1,0,31.4,25.5333333333,21.8022329025,21.9422748822,21.788888484,22.345991764,21.6222225654,21.662513034,22.3820519395,22.1146253338,7301000,0,322.33,,,,,,,
Mon Mar 20 2017 03:45:00 GMT+0100 (CET),80.89,2.310875,22.55076,343,9277000,24.3666666667,23.8,6.7666666667,9.6666666667,0,28.6333333333,30.9666666667,0,30.7666666667,25.4,21.9293078437,21.9360355027,21.7566890257,22.3380535003,21.5866017082,21.6465343662,22.2216727397,22.1622905708,7301000,0,242.67,,,,,,,
Mon Mar 20 2017 04:00:00 GMT+0100 (CET),206.33,2.224425,22.54077,0.3406666667,9277000,25.1333333333,23.5666666667,7.0333333333,7.8,0,28.6,30.9,615,30.8,24.8,21.9110861078,21.9388631405,21.7387999571,22.3323689549,21.5880998597,21.6382673548,22.1778243669,22.051910641,7301333.33333333,5725,619.00,,,,,,,
Mon Mar 20 2017 04:15:00 GMT+0100 (CET),837.11,2.24105,22.54077,347,9277666.66666666,30.3333333333,24.0666666667,4.5333333333,1.4666666667,0,28.6,30.8666666667,626,30.8,23.9333333333,21.856067257,22.0764327878,21.7648077777,22.3332327271,21.6539270581,21.6429599436,22.2323899961,22.027722501,7302333.33333333,5013.6666666667,2511.33,,,,,,,
Mon Mar 20 2017 04:30:00 GMT+0100 (CET),1044.56,2.20115,22.52412,0.3456666667,9278333.33333333,33,25.1333333333,3.0333333333,0.25,0,28.6,30.8333333333,0.6235,33.7666666667,27.1333333333,21.9121865168,22.0308174068,21.803525736,22.3830962735,21.5788037944,21.622611627,22.1548814194,21.9963758672,7303666.66666667,4818.5,3133.67,,,,,,,
Mon Mar 20 2017 04:45:00 GMT+0100 (CET),967.11,2.21445,22.52412,0.3493333333,9279000,33.0666666667,25.9,3.8333333333,2.4,0,28.6333333333,30.8,1,33.6666666667,27.4,21.9253209017,21.9430502421,21.7388470591,22.443983011,21.7612143946,21.5524300287,22.15526043,22.0975943487,7304000,9,2901.33,,,,,,,
Mon Mar 20 2017 05:00:00 GMT+0100 (CET),87.67,2.290925,22.51746,0.3393333333,9279000,26.3,25.6,4.4,6.4333333333,0,28.7,30.7333333333,0,32.8333333333,26.4333333333,21.9195815336,21.9415251588,21.7531159474,22.341134398,21.7738524538,21.6683271796,22.2632292487,22.054372534,7304000,0,263.00,,,,,,,
Mon Mar 20 2017 05:15:00 GMT+0100 (CET),218.67,2.270975,22.54077,0.3493333333,9279666.66666666,26.1,24.4666666667,5.0666666667,8.1333333333,0,28.7666666667,30.6666666667,0,32.1,25.8,21.9131500845,21.9332270685,21.7927998393,22.3312576372,21.7603148283,21.7080489051,22.1454424459,22.0436841885,7304000,0,656.00,,,,,,,
Mon Mar 20 2017 05:30:00 GMT+0100 (CET),85.22,2.28095,22.52412,0.3483333333,9280000,24.8666666667,24.2666666667,5.9,8.9666666667,0,28.6333333333,30.6,0,31.4333333333,25.6333333333,21.9410294076,21.9404069696,21.7624639825,22.3375132876,21.7259601891,21.5349323071,22.149313243,22.0243173512,7304000,0,255.67,,,,,,,
